0.26642263356827844,0.9749074175951001,0.2677461937019989,0.8329323815074797,0.4062940583914101,0.4590679387866081,0.18619025247427703,0.5830441144863148,0.5719190388692679,0.2484518719768093,0.4284860724682853,0.06467521117009012,0.12653558897385656,0.9105318623173784,0.5669650569235706,0.8575733265756006,0.20282464717293958,
0.3385212265910925,0.6936631324861267,0.27512342013677005,0.47685873216793784,0.38716986393585984,0.8838777024874725,0.3670041959747137,0.7438369526034135,0.45630170100117173,0.9999,0.46374237191242773,0.868370100383947,0.19646823831125027,0.9906335302877943,0.8654143270103387,0.20500000358938553,0.15154758547830738,
0.3499059632586633,0.8868456671374001,0.3495114463827015,0.780890246240038,0.878405984719688,0.19613717428611077,0.20408326544527877,0.7455260449072334,0.9773511543175322,0.9571540865938852,0.5465344879361246,0.9000274979597199,0.41101160670525194,0.10300753144174835,0.11838081335611383,0.4440048640980018,0.22111270756817603,
0.9874342732883521,0.5616129258640954,0.8300889996372068,0.717575424310658,0.34136079273561193,0.9033562169658688,0.04119278188343389,0.20720441997473474,0.8384453132602772,0.006315408494004693,0.953625638004825,0.1749758923404683,0.6736671100528111,0.49122120193745233,0.7024621798348837,0.7324733919719765,0.4912369079842397,
0.23993327568219927,0.38724369622078025,0.4235210243363474,0.436252386653427,0.4138783350246219,0.6609330594802807,0.2522364069448483,0.6260217986844114,0.9187813836754682,0.2912856684766508,0.5398771983534135,0.6229426226475321,0.8202966171636277,0.10271014887797747,0.27354091640028944,0.49486837776028214,0.019738018378990474,
0.26642263356827844,0.9999,0.16774619370199895,0.8329323815074797,0.3062940583914101,0.4590679387866081,0.08619025247427703,0.5830441144863148,0.5719190388692679,0.2484518719768093,0.4284860724682853,0.06467521117009012,0.12653558897385656,0.8105318623173784,0.4669650569235706,0.8575733265756006,0.20282464717293958,
0.3385212265910925,0.6936631324861267,0.27512342013677005,0.47685873216793784,0.4871698639358598,0.8838777024874725,0.3670041959747137,0.7438369526034135,0.45630170100117173,0.9999,0.36374237191242775,0.868370100383947,0.19646823831125027,0.9999,0.7654143270103387,0.3050000035893855,0.15154758547830738,
0.23529527926487648,0.44059353758745134,0.5851845898047682,0.6151209383441936,0.8753353550971419,0.09966362740184409,0.9999,0.20017735556356087,0.7806906581294178,0.847878467818886,0.1654488451959547,0.6327148977249581,0.03858910313456476,0.834959461961095,0.17803509007855745,0.10684515879322609,0.6936568894787156,
0.23993327568219927,0.2872436962207803,0.5235210243363474,0.436252386653427,0.5138783350246219,0.6609330594802807,0.1522364069448483,0.6260217986844114,0.9187813836754682,0.19128566847665085,0.5398771983534135,0.6229426226475321,0.8202966171636277,0.10271014887797747,0.27354091640028944,0.49486837776028214,0.11973801837899048,
0.26642263356827844,0.9999,0.16774619370199895,0.9329323815074797,0.3062940583914101,0.4590679387866081,0.08619025247427703,0.5830441144863148,0.5719190388692679,0.2484518719768093,0.4284860724682853,0.06467521117009012,0.02653558897385655,0.8105318623173784,0.4669650569235706,0.8575733265756006,0.30282464717293955,
0.13117017215940707,0.4309572262085488,0.5963041259870165,0.5785149550953079,0.5939605392382702,0.5809205092604385,0.9021043703787508,0.054197354949289456,0.7310314202911773,0.9563876851707684,0.11610086111198281,0.24769754815220357,0.47392403586957244,0.5026447121217117,0.9587357871385099,0.8216132389972651,0.061672942046142265,
