iteration,fitness
308,61.683
309,61.683
310,61.683
311,61.683
312,61.683
313,61.683
314,61.683
315,61.683
316,61.683
317,61.983
318,61.983
319,61.983
320,61.983
321,61.983
322,61.983
323,61.983
324,61.983
325,61.983
326,61.983
327,61.983
328,61.983
329,61.983
330,61.983
331,61.983
332,61.983
333,61.983
334,61.983
335,61.983
336,61.983
337,61.983
338,61.983
339,61.983
340,61.983
341,61.983
342,61.983
343,61.983
344,61.983
345,61.983
346,61.983
347,61.983
348,61.983
349,61.983
350,61.983
351,61.983
352,61.983
353,61.983
354,61.983
355,61.983
356,61.983
357,61.983
358,61.983
359,61.983
360,61.983
361,61.983
362,61.983
363,61.983
364,61.983
365,61.983
366,61.983
367,61.983
368,61.983
369,61.983
370,61.983
371,61.983
372,61.983
373,61.983
374,61.983
375,61.983
376,61.983
377,61.983
378,61.983
379,61.983
380,61.983
381,61.983
382,61.983
383,61.983
384,61.983
385,61.983
386,61.983
387,61.983
388,61.983
389,61.983
390,61.983
391,61.983
392,61.983
393,61.983
394,61.983
395,61.983
396,61.983
397,61.983
398,61.983
399,61.983
400,61.983
401,61.983
402,61.983
403,61.983
404,61.983
405,61.983
406,61.983
407,61.983
408,61.983
409,61.983
410,61.983
411,61.983
412,61.983
413,61.983
414,61.983
415,61.983
416,61.983
417,61.983
418,61.983
419,61.983
420,61.983
421,61.983
422,61.983
423,61.983
424,61.983
425,61.983
426,61.983
427,61.983
428,61.983
429,61.983
430,61.983
431,61.983
432,61.983
433,61.983
434,61.983
435,61.983
436,61.983
437,61.983
438,61.983
439,61.983
440,61.983
441,61.983
442,62.905
443,62.905
444,62.905
445,62.905
446,63.538
447,63.538
448,63.538
449,63.538
450,63.538
451,63.538
452,63.538
453,63.538
454,63.538
455,63.538
456,63.538
457,63.538
458,63.538
459,63.538
460,63.538
461,63.538
462,63.538
463,63.538
464,63.538
465,63.538
466,63.538
467,63.538
468,63.538
469,63.538
470,63.538
471,63.538
472,63.538
473,63.538
474,63.538
475,63.538
476,63.538
477,63.538
478,63.538
479,63.538
480,63.538
481,63.538
482,63.538
483,63.538
484,63.538
485,63.538
486,63.538
487,63.538
488,63.538
489,63.538
490,63.795
491,63.795
492,63.795
493,63.795
494,63.795
495,63.795
496,63.795
497,63.795
498,63.795
499,63.795
